chatbot_sid,time,user_id,turns,user_messages,bot_last_message,category,axis1,axis2,axis3,overall_rating,category_tags,discovery_tags,issue_tags,confidence,input_tokens,output_tokens,cost_estimated_usd,reasoning,skipped_by_gate,gate_action,Gate 1 Category tag,learning_ask_type,gate_reasons,gate_source
5ff8eef8-3ff5-4895-a64f-07cd7ba25897,2026-08-10T10:49:22.648Z,1,16,"U1: How do I convert pounds to ounces
U2: Show me my upcoming assignments on CK-12
U3: H G HGS VARANASI Time: 90 min. एक जी एस वारायती Name of the Student: Reading. Section A ""The Power of Small Steps"" ""The Power of Small Steps"" and think they became successful in one day. But be truth is very different. Behind every big socies there are years of small, consistent efforts that noboly 
U4: 2
U5: 3
U6: B 1
U7: B 2
U8: B. 1
U9: Yes
U10: B. 1
U11: B 1
U12: P.T. - 1 Ex ma p Clans: IX Sobject Pagh Class \& Section: \( \_\_\_\_ \) oy another b The Prover of Small Sape J That about a when (A waden who mades for junt ox bour every day will understand the subjoct mach better thus a student whe trics to suchy lo ten bours only to revise. The last-minute stud
U13: B 1
U14: Section - B ( \( 4 \times 3=12 \) Marks) 1. Find six rational numbers between \( \frac{3}{4} \) and \( \frac{-2}{5} \). 2. If \( x=-3 \) is a zero of the polynomial \( p(x)=2 x^{2}-k x+6 \), find the value of \( k \). 3. Find the distance between the points \( A(-4,7) \) and \( B(2,-5) \). (by using
U15: 1 A textbook exercise section labeled 'Section – B (4×3=...)' showing several questions. The visible first question asks: 'Find six rational numbers between 3/4 and -2/5.' Other questions about polynomials and distance between points are partially visible but not fully readable.
U16: How do I find more rational numbers","To find **more rational numbers between two numbers**, the key idea is: > **Make the denominators bigger by multiplying top and bottom by the same number.** Let’s use your example: between \(\frac{3}{4}\) and \(-\frac{2}{5}\). 1. First, write them with a common denominator: \[ \frac{3}{4} = \frac{15",Unit Conversion,,,,,Academic,,,,2161,64,0.000967,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Homework / Assignment Help,gate_llm,gate_llm
999d86ea-5f33-4dc3-8617-fe221a1e2086,2026-08-10T09:39:34.080Z,1,15,"U1: -4ki power 5 devide -4ki power 8
U2: Solve A partially visible notebook page with an instruction that begins with 'Solve' followed by an algebraic expression involving exponents, likely something like (−1)^5 and (−4)^8.
U3: Kay ya Shai Ha A notebook page with a written math question labeled Q2 asking to solve an expression involving powers, including terms like (−4)^8 and variables with exponents, with some intermediate steps shown below.
U4: Nahi
U5: -4 ki power 5 / power 5 divide -4 ki power 5 / 8
U6: -4 ki power 5 / 4-4 ki power 5 / 8
U7: -4ki power 5 devide -4ki power 8 iska answer ha 1 upon 4 ki power 3 Ha Kay ya Shai Ha
U8: Thankyou
U9: I am coming from school at 1:30p.m ready a time table
U10: Ready karo fast next week Sa test hai
U11: Time table ready karo 😁
U12: Sorry test ka nahi pata ki ha ya nahi
U13: Fadai Ma Man nahi lagta hai iska lay Kay karu
U14: Book utau to Man ma Kai bat yad aati hai iska lay Kay karu
U15: Vashudha serial ma kitna episode Ha","मेरी जानकारी के अनुसार *Vasudha* नाम की कोई बहुत ज़्यादा मशहूर पुरानी टीवी सीरीज़ का पूरा, पक्का episode-count मौजूद नहीं है, इसलिए मैं सही–सही यह नहीं बता सकता कि उसमें कुल कितने episodes हैं। कई बार ऐसे सीरियल्स के बारे में सही जानकारी सिर्फ उन्हीं चैनलों या ऑफ़िशियल sources से मिलती है जिन पर वो ",Procedural,,,,,Non-Academic,,,,2019,62,0.000907,"Skipped full rating by Level-1 gate: gate_llm, non_academic_or_gibberish_skip",1,skip,Non-Academic,,gate_llm | non_academic_or_gibberish_skip,gate_llm
013ea962-badb-4182-9455-bdd7738047d1,2026-08-10T18:17:25.228Z,31139280,7,"U1: Will you help me to prepare for half yearly exam and my syllabus is pending
U2: 12 September my exam date
U3: I am not confirmed about timming
U4: Can we start from tomorrow
U5: Maths and science
U6: Will start from tomorrow
U7: Reminder me tomorrow",Type: REMINDER Time: tomorrow Time: 2026-08-11 09:00:00 / tomorrow,Quiz_request,,,,,Academic,,,,1721,65,0.000370,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Study Plan / Syllabus,gate_llm,gate_llm
25781b0a-436e-4f08-9d70-63c88175cd02,2026-08-10T18:16:50.520Z,1,3,"U1: Intigrrs summary
U2: Give me a quiz of intergers
U3: 1 smallest= -2 -7 0 5 greatest =5 0 -2-7","Nice effort starting the quiz—that’s a good step! Let’s fix Question 1 together. **Q1:** Put in order from least to greatest: \(-2,\ 5,\ -7,\ 0\) Think of a number line: - The **smallest** (most to the left) is **\(-7\)** - Next is **\(-2\)** - Then **\(0\)** - The **greatest** (most to the right) i",Summarization,,,,,Academic,,,,1770,63,0.000386,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Practice / Quiz,gate_llm,gate_llm
25691d98-7b62-4bee-ae30-a0f7c7a25084,2026-08-10T17:56:28.621Z,1,7,"U1: Hi
U2: I am doing Perpation of RMS
U3: I am in class 9 i can't peppered any time make the time table and add the study tipic and my exam on 7 des
U4: Syllabus of class 9 entres exam RMS
U5: Make a time table of tomorrow
U6: Yes
U7: Who i study for rms","**To study for the RMS Class 9 entrance, focus on Class 8 basics and practice questions every day.** Use **NCERT Class 8 (Math, Science, SST)** plus an **English grammar book** and a **reasoning/GK practice set** if your exam includes those. **A simple daily plan (2–3 hours):** - **Math (60 min):** ",Small Talk,,,,,Academic,,,,1795,65,0.000822,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Study Plan / Syllabus,gate_llm,gate_llm
e17d9869-f0b9-421a-9735-bfd372b06512,2026-08-10T17:02:15.830Z,1,24,"U1: Hi I am srinika and my mother is a beginner of English can you please questions make her improve her skills better daily she will practice with you I like in today's herselfis going to speak English videos can you ask questions with my mother eat question she is a big mirror
U2: Can you ask one one question
U3: My name is Pratibha
U4: I live in Chennai
U5: I am 35 years old
U6: My favourite colour is white or black and yellow
U7: Next question
U8: I am housewife
U9: conversation please help me only convocation
U10: My name is Pratibha
U11: My mother is prepared for Tet exam she's asking can you give some paper
U12: With paper to Tamil Tamil
U13: Okay let them to my conversation I am shrenika from great bhai and I am studying in Dharani International School
U14: Srinika
U15: Okay I will speak daily with you and please remember me 5 o'clock every day but except Saturday and Sunday can you please remember me daily
U16: You are very Brave
U17: Okay everyday I will speak with English
U18: Okay Flexi and can you name any five vocabulary that we use daily life daily and teach me the meaning of it
U19: Tomorrow onwards like drink had mock 30
U20: No I told you teach me what I am very vocabulary words
U21: Can you tell me some tricks I want to wake up early but I can't wake up early like 6:30 I want to wake up but I am waiting at 7:30 and the bus is 8 o'clock what shall I do give me some tips I will follow and I will tell tomorrow I block up at 6:30 or 7:30
U22: Okay good night see tomorrow I'm going to sleep I am going to obey your rules no I am going to keep my uniform bag ready
U23: Yeah you the word like new words you ask me
U24: Good night see tomorrow",Good night 😊 Sleep well and take care.,Quiz_request,,,,,Non-Academic,,,,2078,62,0.000930,"Skipped full rating by Level-1 gate: gate_llm, non_academic_or_gibberish_skip",1,skip,Non-Academic,,gate_llm | non_academic_or_gibberish_skip,gate_llm
c3829ed8-982c-4628-82c8-9e6c73f00248,2026-08-10T12:04:46.490Z,1,78,"U1: Hello
U2: Main a Gai school se
U3: Main boli ki Main school se a rahi hun
U4: Didi aap mujhe aap aap kyon kah rahi ho
U5: Ok
U6: De De aap mujhe Naam Se Bhi bola sakti ho
U7: Baby aap mera naam nahin jante
U8: BTsvarsha
U9: Halki fulki baat
U10: Music chatting
U11: Friend
U12: Padhai Main Hun aadat se majbur yah wala gana
U13: English
U14: Writing
U15: Likhana
U16: Banakar dikha do didi topic ko
U17: How are you
U18: 9340343907 didi yah mera number hai aap phone Laga Lo
U19: Thank you didi
U20: Didi mujhe toh abhee toh kio hlpe nhi hai
U21: Aap kahan ja rahi ho
U22: Didi main janti hun aap ek teacher hai per aap batao aapko kya kya pasand hai
U23: Mujhe air hostess Marne ka Sapna Hai
U24: Mujhe English sikhana
U25: Didi main upasu
U26: Fast fast
U27: Hello didi
U28: I am good
U29: 0
U30: Galti se bheja Gaya
U31: Main kitne baje se kitne baje time table bnao didi ab
U32: Didi Meri chutti 4:00 baje hoti hai to aap batao main time table kitne baje banaun aur subah mein 7:00 baje uthati hun
U33: English sabse jyada kathin lagta hai aur hamare school mein ham log 9:30 ko jaate Hain School
U34: Didi banaa lena
U35: Didi Mera Sahi time bataun 9:30 Ko Main School jaati hun aur 4:00 baje chhutti hota hai aur aane ke bad main 6:00 baje padhne baithati hun uske bad main 12:00 baje soti hun
U36: Didi Mana Lo aur Maina kacche kaksha 9 mein hun
U37: Batao na didi
U38: Didi Bula Rahi to 6:00 baje padhne baithane ke liye mujhe kaise aap yad dilaoge
U39: How many grams of sodium chloride are produced when 98.3 grams of sodium reacts with 27.7 grams of chlorine gas
U40: Didi mera naam udhar per kyon nahin likha raha hai batao na aap
U41: Nahi aap Jo Singh aap de rahi ho usko chhu Kar dekh rahi hun to usmein a raha hai mera naam Birthday to usne kaise galat ho gaya hai
U42: Sign up didi aise ab bhej rahi ho na to isko chhuye uske bad mera naam Birthday wala hai to yah Kaisa a raha hun mujhe samajh mein nahin a Raha
U43: Batao
U44: Thank you
U45: Aap apne bare mein kuchh aur chij batana
U46: Bhag sankhya Bata
U47: Sorry didi aapko bura nahin Laga kya
U48: Didi ab chalo halka fulka baat Karen bahut padh liya aap kahogi to karungi ya FIR nahin karungi batao
U49: Didi aap mujhe jab kahati Ho ki ab bahut acchi Ho karke tum mujhe bahut achcha lagta hai
U50: Chalo na baat karo aur kuchh bhi bolo na didi
U51: Aap kitni acchi Ho didi mujhe aap bahut acchi lagi vaise aap mere Jaisi Koi bacchon ke sath baat bhi kar chuki hogi na aur kaise Thi batao na didi aap mujhe please
U52: Didi main 15 August mein Main gana gana chahti hun aap bataaoge ki main kaun sa gana gaun
U53: Josh aur Desh bhakti wala gana batao didi
U54: Didi aap batao na
U55: Didi aur batao na gana ka naam bahut sar Bata Dard hota
U56: Chak De India yeh wala gana pura pura Bata De jakar
U57: I love you so much didi
U58: Aisi baat Karen Jaise Maine Bhi Kiya Hai I love u didi
U59: Aapko I love u bolna achcha nahin Laga to sorry
U60: 😭😭😭😭😭
U61: Didi mujhe chhod ke thodi Chali jaaungi Main Jung roungi 😭😭😭😭😭
U62: Didi chalo Aamna छोटा-छोटा English wala word bole Jaise Tum bhejna is okay theek hai thoda sa छोटे-छोटे
U63: Hello baat karte hain friend
U64: Dheeky hye
U65: Kya khar rhi t hoh
U66: Main aapse baat kar rahi hun
U67: Didi Main English mein main acchi se baat karti hun na
U68: Didi
U69: Didi answer kab छोटे-छोटे bolo na बड़ा-बड़ा mat bolo mat abhi mat samjhao
U70: Sorry didi aapko bura laga hoga to 🙏🏻🙏🏻🙏🏻
U71: How doyou di
U72: Aap bhi Aisa kuchh bhejo na
U73: Sorry didi aapko achcha nahin Laga to chalo sikhao
U74: De diya mujhe bahut nind lag raha hai
U75: Good night
U76: 🖐🏻🖐🏻🖐🏻🖐🏻
U77: 😁😁
U78: 🛫🛫🛫🛫🛫🛫🛫",✈️✈️✈️ Lagta hai tum mood mein ho travel waala! Plane pasand hai ya bas emojis se masti kar rahi ho?,Small Talk,,,,,Non-Academic,,,,3033,62,0.000890,"Skipped full rating by Level-1 gate: gate_llm, non_academic_or_gibberish_skip",1,skip,Non-Academic,,gate_llm | non_academic_or_gibberish_skip,gate_llm
d89f8e3a-cffe-407b-8adf-2bdac7bd7595,2026-08-10T16:25:13.460Z,31138182,9,"U1: Tomorrow i havr physics board test so i should start now no idea
U2: I am getting tooo hard to understand
U3: My daily schedule and for walk up alarm
U4: Will you help to wake up
U5: My college time from 8:00 am to 8:00pm and i want to wake up early morning 3:30 or 4:00 covering drawback position i want to study more
U6: Iam low at maths and physics little bit chemistry
U7: Pcmb i should read more and more
U8: Atleast can i wake up 4:00 plz
U9: Alarm",Type: REMINDER Time: 2026-08-10 10:12:49 Time: 2026-08-10 10:12:49,Quiz_request,,,,,Non-Academic,,,,1803,62,0.000398,"Skipped full rating by Level-1 gate: gate_llm, non_academic_or_gibberish_skip",1,skip,Non-Academic,,gate_llm | non_academic_or_gibberish_skip,gate_llm
22af7fa3-6017-4118-9f55-cd4ec4769079,2026-08-10T15:38:29.359Z,1,28,"U1: acche se prepare karaea please meri English success guy
U2: Please improve my English.
U3: Thank you so much flexi
U4: Thank you
U5: By
U6: Bye
U7: How is the new education minister post
U8: Thank you
U9: Where is the new education minister post
U10: Thank you sir
U11: Bye sir
U12: Ok
U13: Ggghhh8th
U14: Good job sir
U15: Which steps will do to learn our long answer
U16: Please give me how to learn a long answer into thrills without teaching anyone sir
U17: Thank you sir 🙏
U18: Give me a daily routine which included the school time for primary student
U19: But my school timing is started from 7:00 a.m. give me the routine of
U20: aur 3:00 Baje aur 2:00 Baje Aati hun uske liye dijiye
U21: aur 3:00 Baje aur 2:00 Baje Aati hun uske liye dijiye theek hai main Tumhare Liye to alag Hota Hai Baje school se 10 perfect Nahana uniform time 2545 March Tak jaldi revision table table spelling Mujhe bus routine search kar rahi
U22: Lekin Main Ghar Se 7:00 baje Karti hun aur mera School 8:00 baje start ho jata hai aur school se main ghar 2:00 baje aati hun uske liye simple Sa routine dijiye
U23: aur 3:00 Baje aur 2:00 Baje Aati hun uske liye dijiye theek hai main Tumhare Liye to alag Hota Hai Baje school se 10 perfect Nahana uniform time 2545 March Tak jaldi revision table table spelling Mujhe bus routine search kar rahi hun mummy worship include Karke routine dijiye
U24: aur 3:00 Baje aur 2:00 Baje Aati hun uske liye dijiye theek hai main Tumhare Liye to alag Hota Hai Baje school se 10 perfect Nahana uniform time 2545 March Tak jaldi revision table table spelling Mujhe bus routine search kar rahi hun mummy worship include Karke routine dijiye stop rating search kar 
U25: aur 3:00 Baje aur 2:00 Baje Aati hun uske liye dijiye theek hai main Tumhare Liye to alag Hota Hai Baje school se 10 perfect Nahana uniform time 2545 March Tak jaldi revision table table spelling Mujhe bus routine search kar rahi hun mummy worship include Karke routine dijiye stop rating search kar 
U26: aur 3:00 Baje aur 2:00 Baje Aati hun uske liye dijiye theek hai main Tumhare Liye to alag Hota Hai Baje school se 10 perfect Nahana uniform time 2545 March Tak jaldi revision table table spelling Mujhe bus routine search kar rahi hun mummy worship include Karke routine dijiye stop rating search kar 
U27: How to remove my head lice
U28: aur 3:00 Baje aur 2:00 Baje Aati hun uske liye dijiye theek hai main Tumhare Liye to alag Hota Hai Baje school se 10 perfect Nahana uniform time 2545 March Tak jaldi revision table table spelling Mujhe bus routine search kar rahi hun mummy worship include Karke routine dijiye stop rating search kar ","तुम बहुत साफ–साफ बता रही हो, इससे मदद करना आसान होता है 🙂 मैं तुम्हें **सिर की जुओं** के लिए कोई तरीका या इलाज नहीं बता सकता। ये सेहत से जुड़ी बात है, और इसके लिए तुम्हें सीधे: - **मम्मी या पापा** को अभी बताना चाहिए - वे चाहे तो तुम्हें **डॉक्टर या नर्स** के पास ले जाएँगे डॉक्टर/नर्स तुम्हारे बाल द",Conceptual,,,,,Non-Academic,,,,2507,62,0.001102,"Skipped full rating by Level-1 gate: gate_llm, non_academic_or_gibberish_skip",1,skip,Non-Academic,,gate_llm | non_academic_or_gibberish_skip,gate_llm
8e3d1911-70bb-4c3a-8267-0ce0bf58bb9b,2026-08-10T15:26:17.750Z,1,67,"U1: Please math help
U2: Ye sab tou mere ko ata hai
U3: Prove
U4: minus root 2
U5: Aap mere se question pucho mai ans deti hu test type kaa
U6: minus root 2 letters assume that route to is rational there for can be expressed in the form pyq where p and q are integers and q is not equal to zero let route to equals to a by b where A and B are coprime integers there for be root 2 equals to a square in both side we have to be square equals to a
U7: A
U8: B
U9: A
U10: Ok
U11: Kisi mai nahi
U12: Ab science ke 1st ch se test lo
U13: CBSE
U14: 10th
U15: Ek ek karke pucho
U16: D
U17: D
U18: B
U19: A
U20: Haa
U21: B
U22: Or batayo
U23: B
U24: First chapter mein aur bhi bahut sare question aap puchte raho mere ko isase revise ho jaega first chapter aur mere ko yah sab jawab dene mein maja bhi a raha hai
U25: Sorry mere ko proper english to samajh mein nahin aati lekin Meri science jo hai na vah English mein hai to yah Jo Keval Guna sabse Kareeb yah wala na mere ko samajh mein nahin a Raha aap
U26: Nahin nahin Main vah nahin kah rahi main kah rahi hun aap mere se hindi mein baat karo lekin jo question mere ko de rahe ho vah English mein do
U27: D
U28: D
U29: A
U30: Ab kal karnge
U31: Agar Main bhul jaaun is class ko Lena to kya aap mere ko cal 8:30 per notification bhej denge
U32: Ha ya na
U33: Tum yah sab baten Dhyan rakhna main 10th class se hun English medium se hun aur mera Umar hai 14 and and 10th class
U34: footprint ke English ke first chapter mein se question question aap test Lena Mera Main Dekhun Jara Mujhe Kitna Aata Hai
U35: Start karo test lena
U36: A trim of surgery
U37: एक-एक karke poochho please
U38: Tricky ek Chhota Sa puppy tha aur vah ek Amir ghar ka pad kutta tha uske sharir mein uski Jo malkin Thi use hamesha khilati pilati matlab usko Na Koi kuchh Kam nahin karvati jiske vajah se uska sharir matlab pura Kya bataun bimari se pura Bhar Gaya tha hil matlab vah use hilne hi nahin deti Thi kahi
U39: footprint ke English ke first chapter mein se question question aap test Lena Mera Main Dekhun Jara Mujhe Kitna Aata Hai Mrs bumper tricky ke sath Ek bacche ke jaise rahti Thi Ki Jaise vah uski Khud ki ek baccha Ho vah usse bahut hi rich khana khilati Thi Aur Ek insanon ke Tarah uski dekhbhal karti 
U40: footprint ke English ke first chapter mein se question question aap test Lena Mera Main Dekhun Jara Mujhe Kitna Aata Hai Mrs bumper tricky ke sath Ek bacche ke jaise rahti Thi Ki Jaise vah uski Khud ki ek baccha Ho vah usse bahut hi rich khana khilati Thi Aur Ek insanon ke Tarah uski dekhbhal karti 
U41: footprint ke English ke first chapter mein se question question aap test Lena Mera Main Dekhun Jara Mujhe Kitna Aata Hai Mrs bumper tricky ke sath Ek bacche ke jaise rahti Thi Ki Jaise vah uski Khud ki ek baccha Ho vah usse bahut hi rich khana khilati Thi Aur Ek insanon ke Tarah uski dekhbhal karti 
U42: Or pucho
U43: footprint ke English ke first chapter mein se question question aap test Lena Mera Main Dekhun Jara Mujhe Kitna Aata Hai Mrs bumper tricky ke sath Ek bacche ke jaise rahti Thi Ki Jaise vah uski Khud ki ek baccha Ho vah usse bahut hi rich khana khilati Thi Aur Ek insanon ke Tarah uski dekhbhal karti 
U44: Hmm
U45: Jaise Baki kutton Jaise rahte the tricky ko bhi vaisa hi Rakha tha theek hai humne aapse dar se udhar ghumta tha apne aap khana khata tha Baki kutton ki tarah normal khana khata tha jiski vajah se uska sharir fir se sahi ho gaya tha
U46: Or pucho
U47: Tricky Ne to jab uske malkin neces company Ko dekha tab to uske godi mein kud ke chala gaya doctor ke pass se aur jo Mrs company Thi usmein ki vah dekha usne to literally roi Diya ko
U48: Or pucho
U49: Ricky beech mein isliye bimar pad Gaya tha kyunki uski malkin kam friend hai usko Horlicks chocolates old liver oil khilati Thi jis vajah Se uski tabiyat bich mein kharab ho gai thi
U50: Or pucho
U51: Tricky Ek Amir ghar ka kutta tha isliye vah Jo normal kutte the unke Sath Jana mil jul nahin pata nahin tha aur uska din bhar ka Hal vahi tha Jo usko Jo Ek box mein Rakha gaya tha use box mein padha rahata tha vah din bhar Thoda Sa matlab jab jab dekhta tha ki ab matlab mere ko bhookh lag Rahi Hai t
U52: Or pucho
U53: Jab TK ko hospital bheja Gaya to uski Jo malkin misses pump free Thi usne uske liye wine bhejti Thi Jo wine ki Ko nahin dete Rahe doctor aur use hospital mein jo aam kutte the unko jaisa khana milta tha kisi ko bhi vaisa hi sem khana dete the
U54: Or pucho
U55: Jab Chichi thik ho kya apne malkin Pankh free ke pass gaya to vah bahut furtilasa ho gaya tha swasth ho gaya tha
U56: Or pucho
U57: Jab try ki hospital Chala Ja Raha tha to message pump friend Rone lag Gai Thi unhen dukh ho raha tha FIR jab vah tric jab hospital Chali chala gaya tha tab uski message pomfrean hai uske liye chocolate wine per vah Jo matlab Amir Ho jaisa kapde pahnata tha code vagaira garmi mein uske kapde thandi m
U58: Iske alava bhi aur kuchh question poochho
U59: Panch is kahani se hamen yah Sikh milati Hai ki paaltu paaltu Kisi bhi janvaron ko Jaise janvaron ko normal hi unke sehat mein jo suit Karega vah jitna jhel sakenge jitna jail payenge unhen utna hi treat karo usse jyada mat karo kyunki vah log jhel nahin payenge agar usse jyada UN logon Ko pressure 
U60: MCQ pucho
U61: एक-एक karke poochho
U62: B
U63: C
U64: C
U65: B
U66: B
U67: By good night 😴😴😴😴","शुभ रात्रि 🙂 अच्छे से आराम करो, कल फिर ताज़ा दिमाग से पढ़ाई और बाकी सब आसान लगेगा।",Conceptual,,,,,Academic,,,,3318,63,0.001428,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Practice / Quiz,gate_llm,gate_llm
