chatbot_sid,time,user_id,turns,category,course,language,pred,query_kind,axis1,axis2,axis3,overall_rating,category_tags,discovery_tags,issue_tags,confidence,input_tokens,output_tokens,cost_estimated_usd,reasoning
59a380fe-b2fb-4f81-a6bf-24b4f8b92625,2026-07-08T14:21:00.219Z,30564019,20,,,,,,2,2,3,4.666666666666667,Academic | Mock / Practice Questions | Slotfill,,Unwanted Template Push,0.9500,13983,324,0.002292,"The session is academic with multiple requests for definitions, explanations, and practice help. The bot refused to provide full notes and encouraged stepwise learning, but pushed an out-of-scope TEST_PREP template for a chemistry topic not fitting the allowed scope, causing an unwanted template push failure. Overall, the bot answered most queries well but the inappropriate template push lowered goal resolution and technical reliability."
9903aa56-4bdc-4e23-bdc7-6d75ce0c6615,2026-07-08T12:06:21.536Z,1,9,,,,,,3,3,3,6,Academic | Mock / Practice Questions | Specific Named Resource | Speech to Text | Slotfill,,Unwanted Template Push,0.9500,12984,331,0.002146,"The session is academic with multiple topics covered and includes practice questions via slotfill. However, the bot pushed a TEST_PREP template outside its valid scope, causing an unwanted template push issue. There are no critical failures, but the session is downgraded due to this misalignment."
902c4b3b-a146-4dc6-8c63-1aa5bd2e0aa3,2026-07-08T17:54:57.353Z,1,4,,,,,,2,2,3,4.666666666666667,Academic | Mock / Practice Questions | Slotfill,,Unwanted Template Push,0.9500,10678,287,0.001774,"The session is academic with a focus on practice questions, but the bot responded with structured test-prep templates that do not match the user's intent for simple practice, constituting an unwanted template push. There are no other critical failures or explicit user frustration, so the scores reflect partial resolution and moderate technical issues."
65a2f3d9-2b61-4313-8373-175b2b6fd23c,2026-07-08T09:53:37.808Z,1,9,,,,,,3,3,3,6,Academic | Mock / Practice Questions | Specific Named Resource | Speech to Text | Slotfill,,Unwanted Template Push,0.9500,12697,311,0.002091,"The session is academic with multiple requests for explanations and practice questions. The bot correctly explained concepts but also pushed test-prep templates out of scope for the user's intent, causing an unwanted template push issue. There are no critical factual errors or context failures, but the mismatch in response style limits goal resolution and technical reliability."
8c0f976b-9700-472c-b424-c4c1663a3ce3,2026-07-08T17:34:51.465Z,30784379,14,,,,,,1,1,1,2,Academic | Class 5 and Below CBSE | Slotfill,,Completion Refusal | Correction Ignored | Context Handling Failure,0.9500,15025,371,0.002476,"The bot consistently refuses to provide the full session plan requested, citing learning policies, which leads to repeated user re-asks and frustration. It also fails to properly use the context of the user's stated class and topic, repeatedly re-asking or ignoring it. Although the bot provides partial help, the user's core intent remains unresolved, resulting in multiple critical issues."
05fabf6b-747f-4501-ae4f-f91617849538,2026-07-08T17:20:00.309Z,1,17,,,,,,1,1,1,2,Academic | Mock / Practice Questions | Specific Named Resource | Image Upload | Speech to Text | Slotfill,,Unwanted Template Push | Correction Ignored,0.9500,14711,383,0.002436,"The bot provided structured test-prep templates repeatedly despite the user's requests for direct answers and clarifications, leading to unwanted template pushes. The bot also failed to fully address user corrections about sequences, resulting in correction ignored issues. Overall, the session partially resolved user intent but with notable failures in adapting to user corrections and format preferences."
2289fd0c-52e0-450c-aee2-9ec317b93950,2026-07-08T14:23:50.409Z,30718869,9,,,,,,1,1,2,2.6666666666666665,Academic | Not Math/Science | Mock / Practice Questions | Specific Named Resource | Slotfill,,Unwanted Template Push | Context Handling Failure,0.9500,12143,410,0.002067,"The session is academic with English and physics topics, including mock/practice questions and slotfill usage. However, the bot incorrectly pushed TEST_PREP templates outside the valid scope and failed to properly handle the user's stated class and chapter context, leading to context handling failure and unwanted template push issues. User sentiment is neutral with no explicit frustration."
7fc73285-05b9-485a-aef6-b6455a8fe742,2026-07-08T17:13:26.393Z,30728741,15,,,,,,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: socket hang up
1ad0cc9f-c7f4-44e4-8bb7-b0da61caf441,2026-07-08T16:17:37.939Z,1,9,,,,,,2,2,3,4.666666666666667,Academic | Not Math/Science | Mock / Practice Questions | Image Upload | Speech to Text | Slotfill,,Unwanted Template Push,0.9500,12342,375,0.002076,"The session is academic with history questions and includes image uploads, speech-to-text, and slotfill usage. The bot incorrectly used a Type: TEST_PREP template for history practice questions, which is out-of-scope and constitutes an unwanted template push. Despite this, the bot provided relevant answers in subsequent turns, so the resolution and reliability are moderate, and user sentiment is neutral."
0cfc6511-cc28-40bb-9658-0817adf306ba,2026-07-08T04:28:00.437Z,1,34,,,,,,5,5,5,10,Academic | Not Math/Science | Slotfill,,,0.9800,15208,206,0.002405,"The session is an academic English learning conversation with some slotfill usage for assignment status. There are no bot failures or user corrections indicating issues. The bot provides accurate, helpful, and contextually appropriate responses throughout."
7f01da8c-3783-456a-9568-bb8260b0706a,2026-07-08T17:31:05.294Z,1,9,,,,,,5,5,3,8.666666666666668,Academic | Class 5 and Below CBSE | Not Math/Science | Speech to Text | Slotfill,,,0.9500,12718,305,0.002091,"The bot consistently understands and responds appropriately to the user's requests about making a timetable for a 5th class student. The session includes speech-to-text input and slotfill usage but no failures or mismatches are present. The user did not express frustration or correction, so user sentiment is neutral."
235e4505-68c7-4f04-81cc-556ecd08c0fa,2026-07-08T17:43:29.495Z,30775046,4,,,,,,1,1,1,2,Academic | Mock / Practice Questions | Specific Named Resource | Slotfill,,Unwanted Template Push | Correction Ignored | Class Mismatch | Completion Refusal | Context Handling Failure,0.9500,10575,474,0.001871,"The session is academic with a focus on practice questions and a specific named resource, but the bot failed to correctly handle the user's correction about the topic and pushed an inappropriate test-prep template. It also re-asked for information already provided and refused to fulfill the user's request fully, resulting in multiple critical and moderate failures. User sentiment shows implicit frustration due to repeated corrections without resolution."
9cc4531d-09e7-422e-913d-d99c633d5fac,2026-07-08T16:53:06.236Z,30745914,8,,,,,,1,1,1,2,Academic | Not Math/Science | Specific Named Resource | Slotfill,,Correction Ignored | Unwanted Template Push,0.9500,11461,371,0.001942,"The bot failed to correctly address the user's request for a character age summary by providing unrelated content, and it used an unnecessary slotfill template despite the user's intent for a direct answer. These failures caused partial resolution and user frustration, reflected in the low scores for goal resolution, reliability, and user sentiment."
