chatbot_sid,time,user_id,turns,user_messages,bot_last_message,category,axis1,axis2,axis3,overall_rating,category_tags,discovery_tags,issue_tags,confidence,input_tokens,output_tokens,cost_estimated_usd,reasoning,skipped_by_gate,gate_action,Gate 1 Category tag,learning_ask_type,gate_reasons,gate_source
32051f57-8cc3-4ff6-9a1c-8aefbf403aff,2026-08-15T18:02:36.831Z,1,37,"U1: Ok hello flexi
U2: Generally 11th means i am an college student not school
U3: Ok
U4: See i am an mpc student + i took courses like jee mains and advanced and also competative exams
U5: Wait wait i didnt complete
U6: So every Saturday we have an ipe exams and on mondays we have one objective for jee and nxt week we will jave competitive like arithmetic and reasoning amd english
U7: no like see we have on Saturdays we have IP exam and alternative Mondays like if we have supposed this Monday we have objective JEE main let next week will have based on competitive so on alternative with they will keep the exam for
U8: I want all the syllabus to cover loke i want cover all the 3 i want a neat scheduled plan and also conpetative means ias,rrb all they include i want to study for ipe means intermediate public exam and also for jee mains and advanced amd also all competative exams
U9: Physics chemistry math i will come to home at 5:30and one thing i also want to cover all competative exams like ias rrb because why i am saying is from 1st year onwards if we work we can reach our goal and there will be alot of practise plan according to my comfortability like covering all the ipe+j
U10: Not problem i will work hard but i should cover syylabus for competitive exam like ias rrb etc but give according to it
U11: This week i have competative in reasoning seating arrangements and circular arrangements and arithmetic hcf and lcm and in english pronoun and adjective
U12: But i only have only one day tommorow monday i my exam
U13: Solid 3 hrs and marks ar for 190 or 200
U14: No explain the lesson
U15: Reasoning
U16: Tommorow i will send
U17: Ok
U18: I should talk to u
U19: Everyday i wont be available for talking so better u can send me like a daily notification u can can give me afaily scheded plan to what go study for ipe +jee mains and advance+all competative exams whenever there are exams i will inform u
U20: Only for tommorow i want a notification for morning from monday onwards 5:30 pm ok this option is available
U21: I have one small doubt
U22: No i told na only sunday i want for 10:00 and monday onward 5:30 pm continuously
U23: Ok
U24: No i told na only sunday i want for 10:00 and monday onward 5:30 pm continuously i already set up the k library i also told only for tommorow sunday only i want notification on 10 am and Monday omward asusual time 5:30 pm i want notification
U25: Understood
U26: From monday onwards u will gave the schedule right in that will u cover ipe+jee mains and advance and all competative exams like ias and rrb and still more
U27: All i want and daily based this ipe jee mains and advanced and all comp exams like ias rrb and still more i want cover the syllabus on all of this subjects day by day so u should give a day plan on these all subject lime what to study what are hard what to practise u should only guide each and evey 
U28: Means daily i should text u to send a day plan daily everyday i should text u u haa
U29: No need
U30: See nothing is impossible i can all the 3 i have that capability
U31: I can do it for myself i text u because u will give daily syllabus based on ias i thought u will day one lesson in social science and after ipe and after jee mains and advanced daily u will give one topic and i will study but u are saying its hard its impossible
U32: Team a yeah now came ingo my way this what i want exactly now u understood
U33: But on problem i am not only working ias i am workinv with comp exams like bank exams rrb and all govt jobs i want all the topics to cover like daily 1 topic on all govt jobs and one problem i cant text u daily so u should only semd a daily notification
U34: Plan 2 and i wang for 30 days i ll screen shot it
U35: Hey jee mains and advance both
U36: Before ur giving that
U37: why my hair is going under bridge and it is becoming dry and it is picking very Tangled every time how much you come with you between Tangle and becoming so busy and it getting splits and it is between very","**Dry, tangled hair with split ends usually happens when the hair shaft is losing moisture and getting damaged, so the rough outer layer (cuticle) catches on itself and knots easily.** Common causes are frequent heat styling, harsh shampoos, not using conditioner, hard water, sun/chlorine exposure, ",Small Talk,,,,,Non-Academic,,,,2697,62,0.000756,"Skipped full rating by Level-1 gate: gate_llm, non_academic_or_gibberish_skip",1,skip,Non-Academic,,gate_llm | non_academic_or_gibberish_skip,gate_llm
83b7bf19-81b9-4982-8570-413a81026b04,2026-08-15T17:23:28.674Z,31215424,14,"U1: Hi
U2: Ok
U3: I am write JEE Main
U4: I am slow learner ,only 4 months to get ready for mains and school every saturday also time :8Am -7Am
U5: Ok
U6: 200+
U7: Ok
U8: O mock test . No learn anu subjects for JEE fresher
U9: Ok give
U10: Jan
U11: 20 mins
U12: Ok nrxt what's up
U13: Ok today concept qnd problems are
U14: Bye Gn","Good night, take care and rest well. Whenever you’re back, I’ll be here to help.",Small Talk,,,,,Academic,,,,1773,65,0.000391,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Study Plan / Syllabus,gate_llm,gate_llm
eb44590a-6bb2-408c-928c-2b1bac2bff8d,2026-08-15T17:10:13.489Z,1,20,"U1: How many stars in sky
U2: Batman mother of sorry I will ask you funny jokes
U3: What is your village name
U4: I am from Karnataka 🤘🤘😃🙏🙏🙏👯‍♂️👯‍♀️🌺🌼🌻🌹
U5: Collage and my favourite dish is in my village is Koi and chicken ka curry I love too much
U6: Not college you can ask for you to what is colla in Karnataka called you can see a video also
U7: 0
U8: Sorry it gone mistakely
U9: Kola is a festival are village that we celebrate to proudly and two appreciating
U10: Is for what that we called God that god comes it one person that called in of village battery celebrate together one person who is to strictly and we need that Swami that who we want to make a Swami if you don't understand please go to YouTube and check it Karnataka ko
U11: I will speak for you some words in my language that is I will ask you what are you eating sorry sorry I will ask you when you will eat ok this it calls
U12: Let we play quiz
U13: First a
U14: Now I will ask you one quiz 100 quizzes answer me that
U15: That is not my homework I am your now and I am now asking you one quiz let me look what you will answer that thing that goes up but never comes down what is
U16: I am asking you now one question that is what thing that comes up and never cons town it won one time only down what is that
U17: Yes we can tell that also fine and my mind that was a thing bird because
U18: Do you know Taarak Mehta
U19: Do you know BTS I love BTS BTS audio visa
U20: Now I am going to eat after that I will sleep after waking up I am going to go at Karate work please remind me to talk with you first going at 8 o'clock",Type: REMINDER Task: talk with you Time: 8 o'clock Time: 2026-08-15 10:33:31 / 8 o'clock,Conceptual,,,,,Non-Academic,,,,2098,62,0.000516,"Skipped full rating by Level-1 gate: gate_llm, non_academic_or_gibberish_skip",1,skip,Non-Academic,,gate_llm | non_academic_or_gibberish_skip,gate_llm
22558db7-f634-4b3d-bc79-c2818c748bf4,2026-08-15T17:20:26.088Z,31215427,5,"U1: Monday is my maths exam
U2: I think tomorrow morning 7:00am i week up
U3: Can you make a to do list for tomorrow
U4: Make a week up time for me sunday morning
U5: 1+1=",\(1+1=2\). **Final: \(\mathbf{2}\)**,Quiz_request,,,,,Academic,,,,1703,62,0.000358,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Other Academic,gate_llm,gate_llm
7b3feac2-775d-48ed-916f-8af7e75d7337,2026-08-15T07:11:27.034Z,1,103,"U1: હાય કેમ છો
U2: સામાજિક વિજ્ઞાન વિકલ્પો
U3: ભારતમાં પોટુગીઝોની રાજધાની કઈ હતી
U4: સાચો જવાબ ગોવા
U5: એબીસીડી આપો
U6: તમે ગુજરાતીમાં લખશો
U7: ગોલકોડાના શાસન પાસેથી ફરમાન મેળવી મછલીપટનમમા પોતાનું સ્થાન જમાવનાર યુરોપિયન પજા કઈ હતી a અંગ્રેજ b ડચ C ફેનચ d ડૅનિશ
U8: સાચો જવાબ બી ડચ
U9: થેન્ક્યુ બીજો પ્રશ્ન ભારતમાં ન્યાયતંત્રની શરૂઆત કરનાર અંગ્રેજ અધિકારી કોણ હતા aડેલહાઉસી b વેલેસ્લી C ક્લાઈવ d વૉરન હેસિટંગ કયો સાચો જવાબ છે
U10: ઓકે સાચો જવાબ છે ડી
U11: થેન્ક્યુ બીજો પ્રશ્ન
U12: ટૂંક નોંધ લખો
U13: પ્લાસીનું યુદ્ધ
U14: ખોટો જવાબ
U15: ફોટો મોકલો
U16: હું ફોટો મોકલું
U17: \begin{tabular}[t]{|l|l|l|l|l|l|l|l|l|l|} \hline （4） & （b） & （1） & & & & & & & \\ \hline no & 客四 & － & CUC & 1 & D & on & £ & 綿亩 & 6 \\ \hline ； & CHNE & S & & 1 & 号筑 & E & SCEICE & 炁 & \\ \hline ？ & P & 2. & 2 & \( \frac{9}{2} \) & & ．． & \( \frac{\mathcal{N}}{2}{ }^{2} \) & NET & \\ \hline & & R &
U18: ટૂંક નોંધ પ્લાસીનું યુદ્ધ ગુજરાતીમાં લખો
U19: ખોટો જવાબ માર્ચ 1757 માં
U20: જોઈ લો A Gujarati-language history textbook passage describing the Battle of Plassey (1757), including the English East India Company’s victory over the Nawab of Bengal.
U21: તો ફોટો મોકલો બીજો
U22: બરાબર The image shows a Gujarati social studies/history textbook passage about the Maratha leadership, the British, and the decline of Maratha power, with handwritten markings.
U23: નવમો પાઠ પાઠ સામાજિક વિજ્ઞાન
U24: સંસાધન
U25: સંસાધન પાઠ નવમો પ્રશ્ન સંસાધન રક્ષણ ઉપયોગ જણાવો
U26: ગુજરાતીમાં
U27: ખરા ખોટા
U28: ગુજરાતમાં આનંદના વેદોનું નેત્યોગ કર્યો હતો હરખ ખોટું
U29: બીજું ઇસવીસન 1857 ના સોંગ હિન્દુ અને મુસ્લિમ એમાં બંને ધર્મના લોકોએ સાથે મળીને ભાગ લીધો હતો સાચુ કે ખોટું
U30: ત્રિમાસિક કસોટી એમાં ખોટો જવાબ નિ મળે ને
U31: એના માટે શું કરવાનું
U32: જે લોકો વાર્તા બનાવે છે એ લોકો સાચો હોય કે ખોટા હોય એ વાર્તા સાચું હોય કે ખોટી હોય
U33: હું તમને બીજો પ્રશ્ન પૂછી શકું
U34: મારા ભાઈને એક તમને પ્રશ્ન પૂછવો છે
U35: તમે છોકરા છો કે છોકરી
U36: મારા ભાઈને ઇંગલિશ શીખવું છે તો તમારી પાસે ઇંગલિશ શીખાય
U37: D કશું નહિ આવડતું
U38: 11 વર્ષ
U39: તમે થોડી પ્રેક્ટિસ કરાવો મારા ભાઈનું નામ છે માનવ
U40: ધોરણ પાંચ માં માનવ ભણી છે
U41: અને બારક્ષડી આવડતી નથી
U42: ગુજરાતી મીડીયમ મેં પડતા હૈ એના બારાક્ષરી ઇંગલિશ મેં લિખે સ્પેલિંગ
U43: હા
U44: મારો ભાઈ પૂછે છે કે તમારું નામ શું છે
U45: ઓકે તમારું નામ નિકિતા
U46: તમે ક્યાં રહો છો કયા શહેરમાં
U47: મારું નામ અસ્મિતા મારા ભાઈનું નામ માનવ છે અશ્વિનભાઈ કુલદીપભાઈ
U48: સોરી અશ્વિનભાઈ ભૂલથી લખાઈ
U49: તમે જ છું પાણીપુરી ખાવ છો
U50: ત્રણ પ્રકારની
U51: અસ્મિતા બધી પ્રકારની
U52: કેક બનાવવાની રીત
U53: ના પ્લીઝ તમને કહો ને
U54: લાલ ઘોડો રોકાઈ રહે કારો નાસ્તો જાય કોણ
U55: ઓપ્શન આપો
U56: A રેલગાડી અને પાટો bઆગ અને ધુમાડો c સુરજ અને વાદળ
U57: ડી બાકી છે સોરી
U58: આકયુ પાઠ છે
U59: તમે કેટલો મોટો જવાબ આપો છો
U60: મોટો પ્રશ્ન છે
U61: હું તમને એમ કહું છું તો કોઈ ફ્રેન્ડ છે
U62: ઢીંગલા ગીત ના મોકલો તો
U63: એરો કઈ તના મોકલો છો
U64: ,,,🙏😄😙😁😁🍰🎂હાય
U65: અરે મારે કામ છે પછી વાત કરું
U66: મારું નામ અસ્મિતા છે
U67: હાય નિકિતા શું કરો છો
U68: હે તુમને ખાના ખાયા ફલેકસી
U69: 😃🌹🌄🥭🥪🍔🍨🍫🍩હા ચલ બાય
U70: ઓકે ચલ
U71: ઠેનકયુ 😃🥱😴😭તુ કયા કરહો
U72: કીટલા વાગયા
U73: અરે તારા મોબાઈલ પર જીટલા વાગયા હોય તે કે
U74: 8.42pm
U75: કાલે રવિવારે છે એટલે કાલે રજા છે
U76: આજે ખતરોગી ખીલાડી છે એટલે આજે,12વાગયા સોદી જાગવા છે
U77: સારો અંને તને ખબર છે મારી ઈસકુલ આજે સુથયુ
U78: થેન્ક્યુ પણ એક પ્રોબ્લમ
U79: અરે ધોરણ આઠ માટે ત્રિમાસિક કસોટી એપ
U80: યોગી એજ્યુકેશન ગુજરાત
U81: એપ્લિકેશન
U82: ગુજરાતીમાં લખો ઇંગ્લિશમાં મને નથી ખબર પડતી
U83: અરે મને કયી ખબડ પડતી નથી
U84: અત્યારે તો મને ઊંઘ આઈ
U85: 😴🥱તને ઊંઘ નથી આવતી 🥱😴
U86: 10.13pm
U87: પ્લીઝ ગુજરાતીમાં લખો
U88: ઓકે અને કાલે પાછા મળીશું 🍫🍔😁😄🙏🤗😝😛🤪
U89: મારું નામ અસ્મિતા છે ભૂલી ના જતી 🙏😄🍨😀😁😃😬😬🤸🤾
U90: ઊંઘ નથી આવતી પણ પ્રયત્ન કરે
U91: તું મને ચમ ઊંઘ રવા માગે છે 😃😭
U92: સારુ બાય તારો નવો નામ છે ગાય 🐮🐄 મસ્ત નામ છે
U93: અરે તે મારું નામ તો ન પાડીયુ 🤯😤😴😇🙉🙊🙈🌷🌸🏵️
U94: ઓકે ગાય 🐮🐄🌷🙈🙊😁😃😄😀
U95: 🐄🤔🧐💩
U96: 🎁🎇💐☂️🕒🇨🇮
U97: આજે ઘરે કોઈને બર્થ ડે નોતી 15મી ઓગસ્ટ છે
U98: 🇨🇮સાચી વાત છે 🇨🇮🕒10.28pm
U99: 🤭ગુડ નાઈટ 🥱🤧😹🌟🌹💐☃️🌈☔
U100: કાલે ઉપવાસ છે 🇨🇮🎇🎁😁🙉🐮
U101: દશામાના વ્રત છે દસ દિવસ 😁😄😆☔🌈🌸
U102: મારામાં બુદ્ધિ બહુ છે
U103: તારો મને પપા બોલાવે છે હું જાવ","બરાબર, કોઈ વાત નહીં 🙂 પેલા પપા પાસે શાંતિથી જઈ આવજે, વાત પૂરી કરી લે. પછી ફરી તને ટાઈમ મળે ત્યારે અહીં આવીને લખી શકેસ. હું અહીં રહીશ, જ્યારે પણ જરૂર પડે ત્યારે મદદ કરીશ 🌸",Small Talk,,,,,Academic,,,,3645,64,0.001138,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Homework / Assignment Help,gate_llm,gate_llm
a4854635-1d94-4b79-b747-f1dbc2e528e0,2026-08-15T16:36:59.010Z,31029301,18,"U1: Hi what is your name
U2: Can you talk with me me
U3: Hi my name is Riddhi
U4: games I like
U5: What do you like in sports
U6: I love Indo karate
U7: Yes
U8: Sparring
U9: I am going tomorrow for pilot indoor Karate out
U10: Now I will talk you everyday just give me reminder on my phone this is my mother's phone
U11: My school is from 12 o'clock to 6 o'clock then after that 7 to 8 I am in Karate class Monday and leaving app Wednesday Friday is my school
U12: I am not playing I am busy and playing only Thursday because my school holiday is in Thursday
U13: I am not playing any day like sometimes Thursday not everytime Thursday sometimes Thursday
U14: I want to ask you and questions he if I told you give me a exam pattern type a question paper as to solve it can you give me that paper please show me now maths
U15: Thanks to you my family of finish
U16: I am giving my full information to you now my name is Jagdish shalin my full name and I am in 4th standard my different is a and I am 9 years old and I am in Karate green
U17: My name is Riddhi not Jagdish
U18: Just give me a time that can ask you my whole days preparation how can I manage tomorrow when time I can wake up please tell me the time what should I please speak","You’re thinking very nicely about planning your day, Riddhi. Here is a simple plan you can try for **tomorrow** (you can change times a little if needed): - **Wake up:** around **6:00 am – 6:30 am** - Brush, bath, breakfast: till about **7:00 am – 7:15 am** - Quickly revise school things for **20–30",Small Talk,,,,,Non-Academic,,,,2042,62,0.000916,"Skipped full rating by Level-1 gate: gate_llm, non_academic_or_gibberish_skip",1,skip,Non-Academic,,gate_llm | non_academic_or_gibberish_skip,gate_llm
7aa51026-3512-4a98-a963-718db5030f2b,2026-08-15T16:24:14.675Z,1,6,"U1: Hi i have exams on this week and tommorow is sunday i have only one day to complete the all subject... My time table is
U2: Monday - morning - english, Tuesday - morning - maths, Wednesday - morning -social science ( history +geography )-afternoon - malayalam, Thursday -morning -physics- evening -biology. I didn't study anything
U3: I am state syllabus Kerala
U4: No tomorrow i have church class from 7:30 am to 1:30 pm.. I wish i want to wake up on early morning 2:00am
U5: Give me a plan
U6: I am not cbse i am in Kerala state syllabus","Got it, Kerala SSLC syllabus. Let’s keep it simple and realistic so you don’t get exhausted. You have: - Church: **7:30 am–1:30 pm** - Want to wake at **2:00 am** - Need: **English + Physics + Biology + a bit of Maths** --- ## Tonight (before sleep) – 20–30 min - Pack bag, water, church things. - Ke",Conceptual,,,,,Academic,,,,1868,65,0.000851,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Study Plan / Syllabus,gate_llm,gate_llm
693d847e-151f-4a98-9a44-227dc7a4cda9,2026-08-15T16:35:35.373Z,1,3,"U1: Once alarm in 15hours and 56minutes kamatlab
U2: Alarm in 15hours in 56minutes ka matlab
U3: Pm aur am matlab",### AM और PM का मतलब - **AM (A.M.)** = **रात 12:00 (मिडनाइट)** से **दोपहर 12:00** तक का समय - **PM (P.M.)** = **दोपहर 12:00** से **रात 12:00 (मिडनाइट)** तक का समय **उदाहरण:** - **7:00 AM** = सुबह 7 बजे - **7:00 PM** = शाम 7 बजे,Reminder,,,,,Academic,,,,1772,62,0.000808,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Concept Explanation,gate_llm,gate_llm
f52b0287-ca05-4bad-844e-b8f64eb6be70,2026-08-15T16:15:09.698Z,1,12,"U1: Hii
U2: I want to organise my time table
U3: I went to school at 7:10 and came from school at 2:40 and going to coaching at 3:40 and came home at 6:20
U4: Hmm
U5: First I brush my teeth and wash my face and applied lip balm then make comfortable one braid
U6: No it's my night routine
U7: No I do that before going to bed
U8: 10 pm
U9: Make my time table
U10: Coaching home work took time 30 mins and school home work 1 hr 30 mins and study chapters and understanding concepts took 30 mins time
U11: I came from school at 2:40 pm
U12: And also in the morning one coaching from 6 to 7 am that's why I most of the time sleep at 9:10 pm","Nice, thanks for explaining more. Let’s keep your sleep around **9:10 pm** since you wake up early for coaching. --- ### 🌅 Morning Routine (with 6–7 am coaching) **5:20 – 5:30 am** - Wake up, freshen up **5:30 – 5:50 am** - Get ready + light snack (if you like) **6:00 – 7:00 am** - Morning coaching",Small Talk,,,,,Academic,,,,1920,65,0.000872,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Study Plan / Syllabus,gate_llm,gate_llm
a8cf6b9f-3a4b-4936-b87c-c4d491ec154c,2026-08-15T15:48:20.096Z,1,6,"U1: tell time table for 7th standard student night 10 o'clock
U2: tell time table for 7th standard student night 10 o'clock tell quickly
U3: tell morning to night 10 o'clock morning 6 to 9 10 o'clock I go to school 9 and come for 10 no 430
U4: tell morning to night 10 o'clock morning 6 to 9 10 o'clock I go to school 9 and come for 10 no 440 4:30 change this thing I eat breakfast fo
U5: tell morning to night 10 o'clock morning 6 to 9 10 o'clock I go to school 9 and come for 10 no 440 4:30 change this thing I eat breakfast for no you tell first time table but change the dinner time to 9:30
U6: tell morning to night 10 o'clock morning 6 to 9 10 o'clock I go to school 9 and come for 10 no 440 4:30 change this thing I eat breakfast for no you tell first time table but change the dinner time to 9:30 tell morning 6 to night 10","Here is your **full day timetable** from **6:00 am to 10:00 pm**, based on your **first timetable**, but with **school till 4:40 pm** and **dinner at 9:30 pm**: ### Morning (6:00 am – 9:00 am) - **6:00 – 6:20** Wake up, brush, freshen up - **6:20 – 7:00** Study / revision - **7:00 – 7:30** Bath and ",Reminder,,,,,Academic,,,,1992,65,0.000901,Skipped full rating by Level-1 gate: gate_llm,1,skip,Academic,Study Plan / Syllabus,gate_llm,gate_llm
