chatbot_sid,time,user_id,turns,category,course,language,pred,query_kind,axis1,axis2,axis3,overall_rating,category_tags,discovery_tags,issue_tags,confidence,input_tokens,output_tokens,cost_estimated_usd,reasoning
ac7d1a12-b5c6-4193-895a-a1cf25e8ca05,2026-07-20T16:43:29.425Z,1,26,NA,NA,English,OUT_OF_DOMAIN,Academic,5,5,5,10,Academic | Not Math/Science | Slotfill,,,0.9800,14084,232,0.002252,"The conversation is clearly academic with a focus on school subjects including English and Hindi, and the bot used slotfill templates appropriately. There are no evident bot failures or user dissatisfaction, and the bot responded accurately and helpfully throughout. Therefore, the session scores the highest on all axes."
d0a48cb9-32cf-42c9-8980-e7412ab617f9,2026-07-20T18:15:54.542Z,30524056,3,Summarization,Physics,English,SUMMARY,Academic,1,1,2,2.6666666666666665,Academic | Specific Named Resource | Speech to Text | Slotfill,,Completion Refusal | Direct Response | Unwanted Template Push,0.9500,10916,345,0.001844,"The bot correctly identified the academic context and provided a structured summary but refused to fulfill the user's request for a full chapter explanation, citing learning principles. The user sought direct definitions and explanations but the bot responded with slotfill templates, causing a mismatch in response style. Overall, the session was helpful but limited by the bot's refusal and template-driven answers."
9d60a558-8ea1-4af8-9955-c974a0f01ded,2026-07-20T17:48:36.053Z,1,4,Conceptual,NA,English,OUT_OF_DOMAIN,Academic,2,2,3,4.666666666666667,Academic | Mock / Practice Questions | Specific Named Resource | Slotfill,,Unwanted Template Push,0.9500,11824,356,0.001987,"The session is academic with a focus on math lesson planning and practice questions. The bot provided a detailed lesson plan but then pushed a Type: TEST_PREP slotfill that is out-of-scope for the user's worksheet request, resulting in an unwanted template push failure. There are no other critical failures or user frustration evident."
b683840e-3d97-441f-8826-614dd5168836,2026-07-20T18:11:01.154Z,1,17,Small Talk,NA,English,NON_ACADEMIC,Non-academic,5,5,3,8.666666666666668,Academic | Class 5 and Below CBSE | Not Math/Science | Speech to Text | Slotfill,,,0.9500,13144,294,0.002148,"The conversation is a focused academic session on Hindi reading for a user in 4th class, with no bot failures detected. The bot appropriately uses slotfill templates for reminders and handles speech-to-text input correctly. The user sentiment is neutral with no explicit frustration or corrections."
23bea4ef-7eda-41ce-9c5e-65e24b46726e,2026-07-20T17:38:19.741Z,1,5,Conceptual,Algebra,English,MATH,Academic,1,1,1,2,Academic | Mock / Practice Questions | Specific Named Resource | Slotfill,,Unwanted Template Push | Correction Ignored | Context Handling Failure,0.9500,11800,437,0.002032,"The session is academic with a focus on class 10 arithmetic progression and practice questions. The bot failed to properly handle context about the class and chapter, repeatedly asking for clarifications despite user input. Additionally, the bot pushed an out-of-scope TEST_PREP slotfill and did not adequately resolve the user's repeated clarifications, resulting in multiple critical issues and lowered scores."
cbecb46a-1bb9-426f-972b-30f8dd48003e,2026-07-20T18:01:20.238Z,29952855,3,Quiz_request,Chemistry,English,ADAPTIVE_PRACTICE,Academic,2,2,3,4.666666666666667,Academic | Specific Named Resource | Slotfill,,Unwanted Template Push,0.9500,11618,277,0.001909,"The bot initiated a Type: TEST_PREP slotfill which is only valid for CBSE math/science practice or mock questions for class 5–12, but the user requested theory explanation and concept review, not practice questions. This mismatch caused an unwanted template push failure. Otherwise, the content was accurate and relevant, and no other critical failures were detected."
5171a88e-40b6-4371-ac4e-82844e12b6b6,2026-07-20T16:30:43.251Z,30904211,5,Conceptual,Arithmetic,English,MATH,Academic,1,1,2,2.6666666666666665,Academic | Mock / Practice Questions | Image Upload | Slotfill,,Unwanted Template Push | Image Gone Exception,0.9500,11488,356,0.001937,"The session is academic with math practice questions and image uploads, but the bot failed to respond on one image turn and pushed a test-prep template that was not clearly in scope, causing moderate resolution and reliability issues. User sentiment is neutral with no explicit complaints or re-asks. Overall, the session partially resolves the user's needs but has notable technical and flow failures."
f2049e99-8db4-46ac-b3da-ce8aeb07d207,2026-07-20T17:52:48.652Z,30733044,5,Conceptual,Biology,English,SCIENCE,Academic,1,1,2,2.6666666666666665,Academic | Non-CBSE Board | Mock / Practice Questions | Specific Named Resource | Slotfill,,Unwanted Template Push | Level/Board Mismatch | Class Mismatch,0.9500,11241,452,0.001957,"The session is academic with a focus on science practice questions for a named Maharashtra board chapter. However, the bot incorrectly pushed CBSE TEST_PREP slotfill content, which is out-of-scope for the user's non-CBSE board request, causing multiple critical issues including Unwanted Template Push, Level/Board Mismatch, and Class Mismatch. These failures significantly reduce goal resolution and technical reliability, and the user implicitly reframed requests indicating some dissatisfaction."
5b0c3603-2efd-4a84-8495-36ff6dcb11cb,2026-07-20T16:44:27.958Z,1,8,Conceptual,Physics,English,SCIENCE,Academic,1,1,2,2.6666666666666665,Academic | Not Math/Science | Mock / Practice Questions | Specific Named Resource | Image Upload | Speech to Text | Slotfill,,Unwanted Template Push | Context Handling Failure,0.9500,12699,450,0.002175,"The session is academic with Social Science topics and quiz requests, including image and speech inputs. The bot failed to maintain context by re-asking for chapter details already provided and incorrectly used a TEST_PREP template for out-of-scope content, resulting in moderate to critical issues. User sentiment suggests some implicit frustration due to repeated clarifications."
28d630ee-5443-4d37-a000-7f4d6dc044a4,2026-07-20T16:53:45.469Z,1,6,Conceptual,Algebra,English,MATH,Academic,2,2,3,4.666666666666667,Academic | Mock / Practice Questions | Specific Named Resource | Slotfill,,Unwanted Template Push,0.9500,11639,301,0.001926,"The conversation is academic with a focus on Class 9 Maths practice questions. However, the bot used a Type: TEST_PREP slotfill template that was not fully aligned with the user's intent for direct examples and explanations, resulting in an unwanted template push. There are no other critical failures or context issues, but the session did not fully meet the user's direct answer expectations."
