chatbot_sid,time,user_id,turns,category,course,language,pred,query_kind,axis1,axis2,axis3,overall_rating,category_tags,discovery_tags,issue_tags,confidence,input_tokens,output_tokens,cost_estimated_usd,reasoning
5056f1b2-d7d3-48db-a3df-2e57a27c8624,2026-07-15T17:09:16.784Z,1,18,Quiz_request,Biology,English,ADAPTIVE_PRACTICE,Academic,3,3,3,6,Academic | Mock / Practice Questions | Specific Named Resource | Image Upload | Speech to Text | Slotfill,,Unwanted Template Push,0.9500,13901,356,0.002299,"The bot provided mostly accurate and relevant academic content with appropriate modality tags. However, the use of a test-prep slotfill template was not fully aligned with the user's request for quick revision notes and explanations, constituting an unwanted template push. Overall, the session resolved most user intents well with minor technical/content reliability issues."
6226f2ac-c76a-453f-9cab-04f36339c815,2026-07-15T12:05:41.225Z,30713170,7,NA,NA,English,OUT_OF_DOMAIN,Academic,1,1,1,2,Academic | Mock / Practice Questions | Slotfill,,Unwanted Template Push | Incorrect Answer | Correction Ignored,0.9500,11694,357,0.001968,"The session is academic with multiple practice question requests, but the bot repeatedly uses out-of-scope TEST_PREP templates instead of direct answers, causing an unwanted template push failure. Additionally, the bot incorrectly handled one user answer and did not fully resolve the error despite user input, leading to correction ignored. User sentiment is lowered due to the bot's incomplete handling and format mismatch."
763aff8d-870a-4d9d-a8e2-3733b009b075,2026-07-15T18:12:51.561Z,30880631,11,Quiz_request,NA,English,ADAPTIVE_PRACTICE,Academic,1,1,2,2.6666666666666665,Academic | Mock / Practice Questions | Specific Named Resource | Image Upload | Speech to Text | Slotfill,,Unwanted Template Push | Level/Board Mismatch,0.9500,13341,442,0.002266,"The session is academic with multiple practice question requests and includes image and speech inputs. However, the bot incorrectly used CBSE math TEST_PREP templates for CA Foundation and ICAI law questions, which is out of scope and mismatched with the user's board, causing unwanted template push and level/board mismatch failures. The user also wanted direct answers rather than templates, lowering goal resolution and user sentiment scores."
1d6ce7b4-0e29-4852-8de4-f0326a1e8be0,2026-07-15T15:03:02.626Z,1,13,Quiz_request,NA,English,ADAPTIVE_PRACTICE,Academic,1,1,1,2,Academic | Not Math/Science | Mock / Practice Questions | Specific Named Resource | Speech to Text | Slotfill,,Unwanted Template Push | Correction Ignored,0.9500,12117,401,0.002058,"The session is academic with multiple mock test requests in English, a non-math/science subject, triggering out-of-scope TEST_PREP slotfill and thus Unwanted Template Push. The user re-asked the same intent multiple times, showing the bot failed to fully satisfy the requests, resulting in Correction Ignored. These critical issues lower the goal resolution and reliability scores, with moderate user frustration reflected in the sentiment score."
0b6a84e9-aabf-4a32-8189-55dce059d82b,2026-07-15T15:32:14.419Z,1,21,Small Talk,NA,English,NON_ACADEMIC,Non-academic,1,1,2,2.6666666666666665,Academic | Not Math/Science | Mock / Practice Questions | Specific Named Resource | Image Upload | Slotfill,,Unwanted Template Push | Context Handling Failure,0.9500,20128,451,0.003290,"The session is academic with multiple requests for practice questions and mock tests in non-math/science subjects, including Home Science and Geography. The bot repeatedly asked for class and chapter details despite user providing them, indicating context handling failure. Additionally, the bot pushed structured test-prep templates outside the valid CBSE math/science scope, causing unwanted template push. Overall, the session partially meets user needs but suffers from context loss and inappropriate template use."
35598ecf-ebef-45b1-9686-49d1370b05bd,2026-07-15T11:14:54.535Z,1,6,Small Talk,NA,English,NON_ACADEMIC,Non-academic,1,1,2,2.6666666666666665,Academic | Non-CBSE Board | Mock / Practice Questions | Image Upload | Speech to Text | Slotfill,,Unwanted Template Push | Level/Board Mismatch | Class Mismatch,0.9800,11567,475,0.002020,"The session is academic with a clear user request for Tamil Nadu State Board class 12 physics questions, but the bot responded with CBSE TEST_PREP content, which is out-of-scope and mismatched for the user's board and class. This caused multiple critical issues including unwanted template push, level/board mismatch, and class mismatch. The user re-asked in simpler terms earlier but did not get a direct answer, indicating some implicit frustration."
6ebf7f19-fcc7-4233-8ddd-df66918ed6f1,2026-07-15T15:47:45.684Z,1,13,Conceptual,NA,English,OUT_OF_DOMAIN,Academic,1,1,1,2,Academic | Non-CBSE Board | Mock / Practice Questions | Specific Named Resource | Slotfill,,Unwanted Template Push | Level/Board Mismatch | Correction Ignored | Context Handling Failure,0.9800,15637,498,0.002644,"The session is academic with a clear user focus on Maharashtra State Board 12th standard biology exam preparation. The bot repeatedly pushes CBSE-specific TEST_PREP slotfill templates inappropriate for the user's board and intent, ignoring user corrections and requests for direct study help, causing multiple critical failures. This results in poor goal resolution and technical reliability, with some implicit user frustration."
0d58734a-e576-4600-adff-e63614367127,2026-07-15T16:51:17.244Z,30727707,7,Quiz_request,NA,Hindi,ADAPTIVE_PRACTICE,Academic,1,1,2,2.6666666666666665,Academic | Specific Named Resource | Slotfill,,Unwanted Template Push | Context Handling Failure,0.9500,14433,323,0.002359,"The bot provided detailed academic explanations and examples but used structured TEST_PREP templates out of scope for the user's intent, causing an unwanted template push. Additionally, the bot forgot user-provided context about class and chapter, leading to redundant clarification questions. Overall, the session partially resolved the user's needs but with notable flow and format issues."
645b002c-73e1-4a0a-9817-199e7652a9b1,2026-07-15T16:59:05.432Z,1,18,Small Talk,NA,English,NON_ACADEMIC,Non-academic,1,1,2,2.6666666666666665,Academic | Image Upload | Speech to Text | Slotfill,,Unwanted Template Push | Level/Board Mismatch | Class Mismatch | Context Handling Failure,0.9500,13499,426,0.002280,"The session is academic with math help including image upload and speech-to-text. The bot incorrectly pushed CBSE TEST_PREP content despite the user stating Kerala syllabus, causing board and class mismatches and an unwanted template push. Additionally, the bot repeatedly asked for class and chapter info already provided, showing context handling failure. The session partially resolved the user's intent but with significant technical and content reliability issues."
4a913df1-8e15-4840-9baf-3bced5486718,2026-07-15T08:26:38.801Z,1,23,Procedural,Arithmetic,English,MATH,Academic,1,1,2,2.6666666666666665,Academic | Specific Named Resource | Image Upload | Slotfill,,Unwanted Template Push | Image Gone Exception,0.9500,14871,326,0.002426,"The session was academic with multiple image uploads and slotfill usage. The bot provided mostly correct and helpful explanations but pushed an out-of-scope TEST_PREP template when the user requested direct answers, resulting in an Unwanted Template Push. Overall, the session resolved the user's intent well with minor flow issues."
0505af47-f6b4-4436-b52d-8c16e9a1d41a,2026-07-15T17:57:50.270Z,1,5,Conceptual,NA,Hindi,OUT_OF_DOMAIN,Academic,5,5,3,8.666666666666668,Academic | Slotfill,,,0.9500,12161,207,0.001948,"The bot provides comprehensive and relevant academic advice tailored to the user's class and goals, including a detailed study plan and timetable. The slotfill usage is appropriate and does not conflict with the user's intent, resulting in no detected failures. User sentiment is neutral with no explicit positive or negative feedback."
4d7ff3cb-45b3-40b2-a8db-8b4b954af9c5,2026-07-15T18:05:46.755Z,1,4,Procedural,Arithmetic,English,MATH,Academic,5,5,3,8.666666666666668,Non-Academic | Slotfill,,,0.9500,10444,190,0.001681,"The session is a non-academic interaction focused on alarm setting and date queries using slotfill templates. There are no bot failures or user dissatisfaction evident, so the session scores high on goal resolution and technical reliability with neutral user sentiment."
48cdd4a6-5fe8-4229-af36-af75d1b75b74,2026-07-15T18:12:07.045Z,1,4,NA,NA,English,OUT_OF_DOMAIN,NA,1,1,1,2,Academic | Non-CBSE Board | Specific Named Resource | Slotfill,,Unwanted Template Push | Level/Board Mismatch | Class Mismatch | Correction Ignored | Context Handling Failure,0.9500,10927,547,0.001967,"The bot failed to properly handle the user's explicit board information and pushed an out-of-scope CBSE TEST_PREP template, ignoring the user's correction and continuing with irrelevant content. Multiple critical failures including context loss, ignored correction, and mismatched board/class caused poor resolution and reliability. User sentiment is downgraded due to implicit frustration from repeated ignored corrections."
1b069220-4700-4551-8a02-760165caa984,2026-07-15T17:43:52.097Z,1,3,Quiz_request,Algebra,English,ADAPTIVE_PRACTICE,Academic,2,2,2,4,Academic | Mock / Practice Questions | Specific Named Resource | Slotfill,,Unwanted Template Push,0.9500,10919,327,0.001834,"The session is academic with a focus on mock/practice questions for a specific math chapter, using slotfill templates. However, the bot's use of Type: TEST_PREP slotfill was not fully aligned with the user's intent for direct explanations and stepwise help, resulting in an unwanted template push. There are no other critical failures, but the mismatch lowers the resolution and reliability scores."
a6486780-1f72-4062-9705-34a447650e0f,2026-07-15T18:00:51.950Z,30505514,3,Quiz_request,Physics,English,ADAPTIVE_PRACTICE,Academic,2,2,3,4.666666666666667,Academic | Mock / Practice Questions | Specific Named Resource | Slotfill,,Unwanted Template Push,0.9500,10616,333,0.001792,"The bot used a TEST_PREP slotfill template despite the user asking for concept doubts, which is outside the valid scope for TEST_PREP, resulting in an unwanted template push. There are no other failures, but this misuse lowers the goal resolution and technical reliability scores. User sentiment is neutral as there is no explicit frustration or correction."
b541cfae-91d5-4859-93d5-bd7a493ea619,2026-07-15T14:29:54.670Z,30829735,5,Quiz_request,Earth & Space Science,Hindi,ADAPTIVE_PRACTICE,Academic,1,1,1,2,Academic | Mock / Practice Questions | Specific Named Resource | Speech to Text | Slotfill,,Unwanted Template Push | Completion Refusal | Correction Ignored | Context Handling Failure,0.9500,11234,448,0.001954,"The session is academic focused on generating practice questions for class 10 science chapter 9 but the bot repeatedly refused to create a full paper and used an out-of-scope TEST_PREP template. It also re-asked for information already provided by the user and ignored user re-asks, resulting in multiple failure tags. User sentiment is low due to repeated unfulfilled requests and refusals."
43582bcd-46f4-482c-a148-25a3df8ccf72,2026-07-15T16:36:16.032Z,1,3,Quiz_request,NA,English,ADAPTIVE_PRACTICE,Academic,5,5,3,8.666666666666668,Academic | Slotfill,,,0.9500,11933,189,0.001903,"The bot provides a comprehensive and detailed study plan addressing the user's academic topics and constraints without any errors or failures. The slotfill usage is appropriate and no user corrections or complaints are present, indicating good resolution and reliability. User sentiment is neutral as there is no explicit positive or negative feedback."
bd8b3f39-1e74-4493-8d58-a1ec8a8bf7ba,2026-07-15T17:21:48.693Z,30697239,4,Quiz_request,Algebra,English,ADAPTIVE_PRACTICE,Academic,1,1,2,2.6666666666666665,Academic | Mock / Practice Questions | Image Upload | Slotfill,,Unwanted Template Push | Context Handling Failure | Image Gone Exception,0.9500,11951,418,0.002043,"The session is academic with multiple image uploads and slotfill templates for practice questions. However, the bot failed to maintain context about the user's requested class and pushed an out-of-scope test-prep template, resulting in unwanted template push and context handling failure. Additionally, the bot produced a no-response turn after an image upload, causing an image gone exception and lowering the overall quality and user satisfaction."
b5145b3b-ec59-4faa-8da5-0a8c0fe78ffb,2026-07-15T17:27:28.196Z,30876912,3,Quiz_request,Algebra,English,ADAPTIVE_PRACTICE,Academic,1,1,1,2,Academic | Mock / Practice Questions | Specific Named Resource | Speech to Text | Slotfill,,Unwanted Template Push | Correction Ignored,0.9500,10515,378,0.001804,"The session is academic with user requests for practice tests and a concept explanation. The bot repeatedly responded with test-prep templates without addressing the user's direct help request, leading to ignored corrections and unwanted template pushes. This caused moderate failure in goal resolution and technical reliability, with some user frustration implied."
