chatbot_sid,time,user_id,turns,category,course,language,pred,query_kind,axis1,axis2,axis3,overall_rating,category_tags,discovery_tags,issue_tags,confidence,input_tokens,output_tokens,cost_estimated_usd,reasoning
202e3a90-e2da-45bf-a558-57d583f15756,2026-07-30T17:35:13.695Z,1,15,Conceptual,Chemistry,English,SCIENCE,Academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
1b69917d-e57f-4a2a-a4a9-7fa263fd24cd,2026-07-30T18:09:29.637Z,30721833,5,Small Talk,NA,English,NON_ACADEMIC,Non-academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
d0c5d835-4d4a-4b7a-abf2-a62cc24110ca,2026-07-30T18:15:40.770Z,1,3,Conceptual,NA,English,SCIENCE,Academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
ca4f754c-25d1-44b9-98cb-76d1c53eb1b2,2026-07-30T10:55:18.298Z,31018460,5,Summarization,Biology,English,SUMMARY,Academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
05431601-dde6-4472-a7ba-867d83023932,2026-07-30T14:26:39.160Z,1,99,Conceptual,NA,English,SCIENCE,Academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
fb7a274a-574c-40ea-a22a-d9eefa38691e,2026-07-30T17:36:51.056Z,30758136,22,Non-academic,NA,English,NON_ACADEMIC,Non-academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
4312e2c9-0125-4d2c-98a2-75891dc730e6,2026-07-30T11:31:22.784Z,31018873,19,Procedural,Chemistry,English,SCIENCE,Academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
f094b654-bde6-4838-97f9-0edf72fe634f,2026-07-30T16:55:33.422Z,31022400,9,Reminder,NA,English,REMINDER,Non-academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
3240f9a3-ac87-414e-a90d-b00fe2914a5e,2026-07-30T16:45:45.008Z,31022340,3,Reminder,NA,English,REMINDER,Non-academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
07a8a132-d7d0-4701-8b3f-844b11e90c80,2026-07-30T08:20:26.152Z,30948933,22,Quiz_request,NA,English,ADAPTIVE_PRACTICE,Academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
0b988145-04c1-4929-a464-b2d075db7222,2026-07-30T16:16:07.510Z,31022017,3,Show Assignments,NA,English,ASSIGNMENT,Non-academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
68955cc8-f02a-43e6-aded-410bb91527c4,2026-07-30T16:38:23.611Z,1,4,Conceptual,NA,English,OUT_OF_DOMAIN,Academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
4177496d-ba92-4a85-8a30-d8f5349d7610,2026-07-30T09:09:37.579Z,31017875,92,Small Talk,NA,English,NON_ACADEMIC,Non-academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
9043c338-f345-4d30-8fad-273a11ddb8c0,2026-07-30T12:31:33.447Z,1,21,Small Talk,NA,Hindi,NON_ACADEMIC,Non-academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
f1cebc86-6083-43ba-ac2d-6ef0cc611855,2026-07-30T15:36:35.957Z,31021640,7,Unit Conversion,Measurement,English,UNIT_CONVERSION,Academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
6ddee5dd-4a11-43e8-9192-f7faaad0018e,2026-07-30T15:47:46.248Z,1,14,Support,NA,English,SUPPORT,Non-academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
029d9cb5-f44b-4263-92cb-6117f1958bde,2026-07-30T15:10:21.299Z,1,15,Small Talk,NA,Hindi,NON_ACADEMIC,Non-academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
de7902e8-3016-4739-8fb2-cf2f4ed12ce4,2026-07-30T15:25:00.980Z,1,3,Summarization,Chemistry,English,SUMMARY,Academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
7487c883-6675-4262-874a-34669844023c,2026-07-30T13:49:52.685Z,1,25,NA,NA,English,OUT_OF_DOMAIN,Academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
13ad69fe-5df9-4159-b09b-d8d76e550349,2026-07-30T14:28:24.685Z,31020740,18,Show Assignments,NA,English,ASSIGNMENT,Non-academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
7f492759-d6e2-4621-af2b-644e361030bd,2026-07-30T14:57:15.441Z,1,5,Small Talk,NA,English,NON_ACADEMIC,Non-academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
