chatbot_sid,time,user_id,turns,category,course,language,pred,query_kind,axis1,axis2,axis3,overall_rating,category_tags,discovery_tags,issue_tags,confidence,input_tokens,output_tokens,cost_estimated_usd,reasoning
68259f82-2202-4bab-89a5-5d4fd7b70f9a,2026-07-10T18:12:44.526Z,30830061,4,,,,,,2,2,3,4.666666666666667,Academic | Specific Named Resource | Slotfill,,Unwanted Template Push,0.9500,10565,280,0.001753,"The conversation is academic with a slotfill template used for a request that was for notes rather than practice questions, constituting an unwanted template push. There are no other failures, and the user did not express frustration or re-ask. The scores reflect moderate failure in goal resolution and technical reliability."
4e7b7dce-7978-4260-815b-377b6f7e899c,2026-07-10T13:52:58.957Z,1,13,,,,,,5,5,3,8.666666666666668,Academic | Not Math/Science | Specific Named Resource | Speech to Text | Slotfill,,,0.9500,16708,307,0.002690,"The bot consistently provides detailed, relevant, and accurate study routines and English learning guidance without any evident failures. The session includes multiple slotfill outputs and speech-to-text inputs, all handled appropriately. There are no signs of bot failures or user dissatisfaction, though user sentiment is neutral due to no explicit positive feedback."
5598e344-ad69-478e-9c9d-5a5bf6ff7c38,2026-07-10T15:09:58.039Z,1,16,,,,,,2,2,3,4.666666666666667,Academic | Not Math/Science | Image Upload | Speech to Text | Slotfill,,Unwanted Template Push,0.9500,12021,328,0.002000,"The session is academic with a focus on Hindi language and computer applications, involving worksheet questions and image uploads. The bot correctly answered some questions but pushed an out-of-scope TEST_PREP template for a non-math/science subject, constituting an unwanted template push. No other critical failures or user frustration were evident."
1b2f7606-22c6-490d-a5f7-590200e16e30,2026-07-10T15:22:52.769Z,30666959,16,,,,,,2,2,3,4.666666666666667,Academic | Not Math/Science | Mock / Practice Questions | Specific Named Resource | Speech to Text | Slotfill,,Unwanted Template Push,0.9500,14731,355,0.002423,"The session is academic with history and math topics, including practice question requests. The bot correctly identifies chapters and uses speech-to-text, but it inappropriately pushes a test-prep template outside the valid scope, causing an unwanted template push failure. No other critical failures or user frustration are evident."
7ec9b09f-33eb-4922-8dbb-eebf573006d3,2026-07-10T16:33:45.597Z,1,30,,,,,,2,2,3,4.666666666666667,Academic | Not Math/Science | Mock / Practice Questions | Specific Named Resource | Speech to Text | Slotfill,,Unwanted Template Push,0.9500,17350,364,0.002821,"The session is academic with multiple subjects and includes speech-to-text and slotfill modalities. The bot correctly provides explanations and practice questions but misuses TEST_PREP templates outside the allowed CBSE math/science scope, causing an unwanted template push failure. No other critical failures or user frustration were detected."
b4dfa764-df2d-4816-9eea-9ee550ed694b,2026-07-10T10:14:08.826Z,1,14,,,,,,1,1,2,2.6666666666666665,Academic | Non-CBSE Board | Mock / Practice Questions | Specific Named Resource | Speech to Text | Slotfill,,Unwanted Template Push | Level/Board Mismatch,0.9500,13433,406,0.002259,"The session is academic with multiple requests for practice questions and worksheets, including specific ICSE board resources. However, the bot pushed CBSE-specific TEST_PREP templates despite the user specifying ICSE, causing a level/board mismatch and unwanted template push failures. The conversation resolved most user intents but with notable scope and format mismatches."
2e28db6d-84dd-4c3f-b50f-64e644ed2f7c,2026-07-10T12:29:33.051Z,1,16,,,,,,1,1,2,2.6666666666666665,Academic | Mock / Practice Questions | Specific Named Resource | Speech to Text | Slotfill,,Unwanted Template Push | Completion Refusal | Context Handling Failure,0.9500,12556,427,0.002140,"The session is academic with multiple references to specific chapters and practice questions, including speech-to-text and slotfill usage. However, the bot failed to maintain context by re-asking for class and chapter details and refused to fulfill the user's request fully, citing learning reasons. Additionally, the bot pushed an unwanted test-prep template outside the valid scope, resulting in moderate to critical issues and lowered scores."
530f2822-09ab-4c6e-b957-a762e7a5264b,2026-07-10T17:20:52.963Z,1,22,,,,,,5,5,3,8.666666666666668,Academic | Image Upload | Speech to Text | Slotfill,,,0.9500,15628,214,0.002473,"The bot provided accurate, complete, and relevant academic answers throughout the session, including solving equations and explaining concepts. There were no failures or issues detected in context handling, correctness, or format. User sentiment is neutral with no explicit positive or negative feedback."
1cb72039-d33a-4e17-9dac-49463c78ad22,2026-07-10T17:20:07.571Z,1,19,,,,,,1,1,2,2.6666666666666665,Academic | Specific Named Resource | Slotfill,,Unwanted Template Push | Class Mismatch,0.9500,15656,360,0.002564,"The session is academic and focused on Class 9 Physics, with the user requesting explanations and exam preparation help. However, the bot pushed an out-of-scope TEST_PREP template that did not match the user's intent, and the template included content for a different class, causing a class mismatch. These issues lowered the goal resolution and technical reliability, and the user showed implicit frustration by repeated re-asks."
b5aba3e8-d8f0-4d46-8528-6d37969e50b8,2026-07-10T17:39:20.135Z,1,23,,,,,,2,2,3,4.666666666666667,Academic | Not Math/Science | Mock / Practice Questions | Slotfill,,Unwanted Template Push,0.9500,15549,338,0.002535,"The session is academic with multiple practice question sets and reasoning questions. However, the bot used a Type: TEST_PREP slotfill template for reasoning questions, which is out-of-scope for non-math/science subjects and led to an unwanted template push failure. Despite this, the bot provided mostly correct and helpful content, and the user did not express explicit frustration."
