chatbot_sid,time,user_id,turns,category,course,language,pred,query_kind,axis1,axis2,axis3,overall_rating,category_tags,discovery_tags,issue_tags,confidence,input_tokens,output_tokens,cost_estimated_usd,reasoning
984f8ba7-7287-4cf2-9322-00a3184efe5e,2026-08-01T11:08:44.054Z,1,65,Small Talk,NA,English,NON_ACADEMIC,Non-academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
d038365f-a666-4c04-84b2-a77b1444b1ab,2026-08-01T17:12:55.482Z,1,4,Small Talk,NA,English,NON_ACADEMIC,Non-academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
182eadbe-874a-4e3d-aeaa-d643f55f077a,2026-08-01T14:48:34.910Z,1,45,Lesson_request,NA,Hindi,LEARNING_WORKFLOW,Academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
6032ee19-6f21-4435-8f82-9821d5c0da11,2026-08-01T16:28:28.117Z,1,3,Conceptual,NA,Hindi,OUT_OF_DOMAIN,Academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
c87291d7-bb72-4624-9f28-48beb244f75a,2026-08-01T16:02:37.716Z,1,11,Small Talk,NA,English,NON_ACADEMIC,Non-academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
0b0b5964-fbc8-485b-8a0b-ac5503ead778,2026-08-01T16:39:28.729Z,31038457,3,Quiz_request,NA,English,ADAPTIVE_PRACTICE,Academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
629838a6-1df1-4cb8-aad8-694590399cab,2026-08-01T15:35:36.601Z,1,23,Small Talk,NA,English,NON_ACADEMIC,Non-academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
2ad289a7-3745-44d6-8dd3-294f0ff2b8a2,2026-08-01T15:52:21.809Z,1,4,Small Talk,NA,English,NON_ACADEMIC,Non-academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
88d69de0-d444-4d7f-83c0-8d0e10122f7c,2026-08-01T15:43:08.203Z,1,5,Small Talk,NA,English,NON_ACADEMIC,Non-academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
90c25b6d-4a9c-48da-84ac-d2c34e5ab311,2026-08-01T01:22:53.437Z,1,4,Small Talk,NA,English,NON_ACADEMIC,Non-academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
bc9717e4-13cf-4260-abdd-1919aa990bf1,2026-08-01T14:57:46.776Z,31037698,10,Small Talk,NA,English,NON_ACADEMIC,Non-academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
31467ae5-ffbf-44d3-9402-87f91d01d7f3,2026-08-01T15:01:22.104Z,31037732,3,Summarization,NA,English,SUMMARY,Academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
b767d2b9-7351-40a4-b1af-6beb290e3c3f,2026-08-01T15:01:57.905Z,31037761,3,Conceptual,NA,English,OUT_OF_DOMAIN,Academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
24b7f4a3-ed86-4f79-a9ec-a8f75a5840b5,2026-08-01T15:36:34.311Z,1,4,Conceptual,Algebra,English,MATH,Academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
7bb8cc09-b140-49d6-ba29-5006b495124f,2026-08-01T15:27:01.218Z,1,24,Small Talk,NA,English,NON_ACADEMIC,Non-academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
d3d1138c-587a-4c3e-8b2a-68850d6a1ad7,2026-08-01T14:59:13.593Z,30998070,3,Conceptual,Biology,English,SCIENCE,Academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
a024758b-c610-47c3-9ef6-a54aee460ce6,2026-08-01T13:51:00.874Z,1,7,Conceptual,NA,Hindi,OUT_OF_DOMAIN,Academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
7b9cc0bb-2049-4f6c-a689-1668e3559336,2026-07-31T19:23:28.775Z,1,12,Conceptual,NA,Hindi,MATH,Academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
18f48f20-7fac-430d-a1e8-4dc8657f9104,2026-08-01T01:40:00.625Z,30663133,11,Small Talk,NA,English,NON_ACADEMIC,Non-academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
1aac1617-6016-4726-be62-f1aaa0ccb9ca,2026-08-01T08:20:23.008Z,1,30,Small Talk,NA,English,NON_ACADEMIC,Non-academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
93eb030f-dfd0-4a8f-a3c8-13ca67078b13,2026-08-01T07:01:54.840Z,1,13,Support,NA,English,SUPPORT,Non-academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
3e66c785-182d-42bf-b93f-4b0fe376f89f,2026-08-01T08:33:36.484Z,1,41,Conceptual,NA,Hindi,OUT_OF_DOMAIN,Academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
69e0a406-f773-4e0e-a788-7f3ab7336463,2026-08-01T13:40:48.344Z,30488234,11,Small Talk,NA,English,NON_ACADEMIC,Non-academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
868c6366-ade7-4711-b81b-cfddcc27aa2a,2026-08-01T13:59:18.315Z,1,7,Small Talk,NA,English,NON_ACADEMIC,Non-academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
bd4837f6-ed3c-44b8-b91a-00bd880172ea,2026-08-01T13:24:45.427Z,1,4,Small Talk,NA,English,NON_ACADEMIC,Non-academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
c8e14bf5-c43e-4700-812a-c8709f55a92c,2026-08-01T11:15:38.836Z,1,36,Small Talk,NA,English,NON_ACADEMIC,Non-academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
597116f4-eecb-4a40-9d11-80e89ad4a5a4,2026-08-01T12:17:20.148Z,1,7,NA,NA,English,MATH,Academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
1caeafbf-4025-499d-bd38-c8770e719838,2026-08-01T12:09:57.324Z,1,8,Small Talk,NA,English,NON_ACADEMIC,Non-academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
46cd22f1-c3d0-4bca-811c-99ddb3324465,2026-08-01T12:11:44.033Z,31036339,3,Conceptual,Algebra,English,MATH,Academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
35ff4449-8faf-4cb2-a159-86ec36c06b76,2026-08-01T11:07:10.689Z,1,7,Summarization,Physics,English,SUMMARY,Academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
76dc5806-a816-4af7-abb9-608e0b07b9e8,2026-08-01T10:16:30.510Z,1,14,Conceptual,NA,English,OUT_OF_DOMAIN,Academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 429
