chatbot_sid,time,user_id,turns,category,course,language,pred,query_kind,axis1,axis2,axis3,overall_rating,category_tags,discovery_tags,issue_tags,confidence,input_tokens,output_tokens,cost_estimated_usd,reasoning
37397ea7-0cf4-4f03-99f0-989d5b6332f0,2026-07-24T07:42:00.163Z,1,18,Conceptual,NA,English,OUT_OF_DOMAIN,Academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 500
deb9b189-feaa-4311-be9a-ac8beb5bd235,2026-07-24T16:55:36.532Z,1,6,Small Talk,NA,English,NON_ACADEMIC,Non-academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 500
671b7888-b22c-4e62-86fa-adead81f6869,2026-07-24T17:51:35.058Z,1,12,NA,NA,Hindi,NON_ACADEMIC,Non-academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 500
4942f13e-d9e6-434a-b3b9-007b863a1cc6,2026-07-24T15:31:49.502Z,30912758,11,Other,NA,English,OUT_OF_DOMAIN,Academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 500
ddb3bb02-f522-48a5-9fc7-32bb57d7105f,2026-07-24T17:11:59.280Z,1,27,Small Talk,NA,English,NON_ACADEMIC,Non-academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 500
5acf99c3-8a8c-4c7d-8ddb-b1d0433f4d9a,2026-07-24T16:43:18.806Z,1,3,Small Talk,NA,English,NON_ACADEMIC,Non-academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 500
3fb49da5-495b-4500-a675-78f98be313bb,2026-07-24T12:50:29.278Z,1,37,Small Talk,NA,Hindi,NON_ACADEMIC,Non-academic,1,1,1,1,,,Error,0.0000,0,0,0.000000,Error: Request failed with status code 500
bd56ed9b-b018-4121-b45b-3290ef4ea175,2026-07-24T15:49:00.282Z,30962149,5,Reminder,NA,English,REMINDER,Non-academic,5,5,5,10,Non-Academic | Slotfill,,,1.0000,11197,185,0.001791,"The conversation is a non-academic personal scheduling and study help session with structured slotfill usage. There are no bot failures or user dissatisfaction, and the bot responds appropriately to user inputs."
731cdb93-622b-4cfb-a83b-4c4967f3858d,2026-07-24T15:28:16.724Z,1,2,Small Talk,NA,English,NON_ACADEMIC,Non-academic,5,5,3,8.666666666666668,Academic | Specific Named Resource | Slotfill,,,1.0000,10378,200,0.001677,"The bot correctly understood and fulfilled the user's request for a chapter summary using a slotfill format without any errors or failures. The session is academic with a structured summary output, and no user dissatisfaction or bot failures are evident."
c797ee03-c923-4872-a893-06dc053b6002,2026-07-24T18:08:23.587Z,1,13,Small Talk,NA,Hindi,NON_ACADEMIC,Non-academic,5,5,5,10,Academic | Not Math/Science | Slotfill,,,0.9500,13089,213,0.002091,"The bot successfully addresses the user's academic queries about test preparation and routines, including SST subject-specific advice. Structured slotfill templates are used appropriately without any detected failures or mismatches. There are no issues with context handling, incorrect answers, or unwanted template pushes."
